warehouse_id,article_id,date_time,quantity
Lager 11,Artikel 5,2019-09-10,10
Lager 11,Artikel 5,2019-09-13,10
Lager 11,Artikel 5,2018-01-17,12
Lager 11,Artikel 5,2017-10-13,10
Lager 11,Artikel 5,2018-04-26,5
Lager 11,Artikel 5,2017-10-11,10
Lager 11,Artikel 5,2018-10-09,10
Lager 11,Artikel 5,2018-10-09,14
Lager 11,Artikel 5,2018-10-09,5
Lager 11,Artikel 5,2018-10-19,30
Lager 11,Artikel 5,2018-10-18,10
Lager 11,Artikel 5,2018-10-18,19
Lager 11,Artikel 5,2018-10-18,15
Lager 11,Artikel 5,2018-10-19,10
Lager 11,Artikel 5,2018-12-06,10
Lager 11,Artikel 5,2018-12-04,10
Lager 11,Artikel 5,2018-12-05,8
Lager 11,Artikel 5,2018-12-03,8
Lager 11,Artikel 5,2018-12-10,10
Lager 11,Artikel 5,2018-12-11,5
Lager 11,Artikel 5,2018-12-12,10
Lager 11,Artikel 5,2018-12-18,5
Lager 11,Artikel 5,2018-12-21,10
Lager 11,Artikel 5,2017-11-28,7
Lager 11,Artikel 5,2017-11-28,3
Lager 11,Artikel 5,2017-11-29,2
Lager 11,Artikel 5,2017-11-21,10
Lager 11,Artikel 5,2018-08-01,10
Lager 11,Artikel 5,2018-08-31,5
Lager 11,Artikel 5,2018-08-28,6
Lager 11,Artikel 5,2018-09-06,30
Lager 11,Artikel 5,2019-08-21,10
Lager 11,Artikel 5,2019-08-28,10
Lager 11,Artikel 5,2019-09-02,20
Lager 11,Artikel 5,2019-09-05,10
Lager 11,Artikel 5,2019-09-03,4
Lager 11,Artikel 5,2019-01-28,10
Lager 11,Artikel 5,2019-09-18,10
Lager 11,Artikel 5,2019-09-24,10
Lager 11,Artikel 5,2019-09-25,10
Lager 11,Artikel 5,2019-09-27,20
Lager 11,Artikel 5,2019-09-30,6
Lager 11,Artikel 5,2019-09-30,10
Lager 11,Artikel 5,2019-10-24,10
Lager 11,Artikel 5,2019-10-22,20
Lager 11,Artikel 5,2019-10-23,10
Lager 11,Artikel 5,2019-10-24,15
Lager 11,Artikel 5,2019-10-15,10
Lager 11,Artikel 5,2019-02-11,6
Lager 11,Artikel 5,2019-10-04,10
Lager 11,Artikel 5,2019-03-11,20
Lager 11,Artikel 5,2019-03-12,10
Lager 11,Artikel 5,2019-10-09,10
Lager 11,Artikel 5,2019-10-10,10
Lager 11,Artikel 5,2019-10-17,10
Lager 11,Artikel 5,2018-09-11,10
Lager 11,Artikel 5,2018-09-11,15
Lager 11,Artikel 5,2018-09-10,15
Lager 11,Artikel 5,2018-09-10,10
Lager 11,Artikel 5,2018-09-21,4
Lager 11,Artikel 5,2018-09-20,10
Lager 11,Artikel 5,2018-09-26,6
Lager 11,Artikel 5,2018-09-27,12
Lager 11,Artikel 5,2018-09-28,10
Lager 11,Artikel 5,2018-10-04,20
Lager 11,Artikel 5,2018-10-01,17
Lager 11,Artikel 5,2018-10-04,10
Lager 11,Artikel 5,2018-10-08,10
Lager 11,Artikel 5,2018-10-08,10
Lager 11,Artikel 5,2018-10-10,5
Lager 11,Artikel 5,2018-10-08,10
Lager 11,Artikel 5,2018-11-07,2
Lager 11,Artikel 5,2018-11-09,20
Lager 11,Artikel 5,2018-11-13,10
Lager 11,Artikel 5,2018-11-16,10
Lager 11,Artikel 5,2018-11-14,2
Lager 11,Artikel 5,2018-11-15,20
Lager 11,Artikel 5,2018-11-20,15
Lager 11,Artikel 5,2018-11-22,10
Lager 11,Artikel 5,2017-10-10,10
Lager 11,Artikel 5,2017-10-02,6
Lager 11,Artikel 5,2017-10-03,10
Lager 11,Artikel 5,2017-10-18,5
Lager 11,Artikel 5,2018-05-02,10
Lager 11,Artikel 5,2018-05-03,10
Lager 11,Artikel 5,2018-05-02,16
Lager 11,Artikel 5,2018-05-04,28
Lager 11,Artikel 5,2018-03-19,10
Lager 11,Artikel 5,2018-04-11,10
Lager 11,Artikel 5,2018-05-17,10
Lager 11,Artikel 5,2017-11-08,1
Lager 11,Artikel 5,2017-11-06,8
Lager 11,Artikel 5,2017-11-02,10
Lager 11,Artikel 5,2017-11-09,15
Lager 11,Artikel 5,2017-11-14,10
Lager 11,Artikel 5,2018-05-16,15
Lager 11,Artikel 5,2019-11-14,20
Lager 11,Artikel 5,2020-03-17,15
Lager 11,Artikel 5,2019-11-12,9
Lager 11,Artikel 5,2020-08-04,5
Lager 11,Artikel 5,2019-11-18,20
Lager 11,Artikel 5,2020-03-17,10
Lager 11,Artikel 5,2020-03-11,4
Lager 11,Artikel 5,2019-03-26,10
Lager 11,Artikel 5,2019-04-08,4
Lager 11,Artikel 5,2019-10-21,10
Lager 11,Artikel 5,2019-10-23,20
Lager 11,Artikel 5,2019-10-24,10
Lager 11,Artikel 5,2019-04-25,12
Lager 11,Artikel 5,2019-05-02,10
Lager 11,Artikel 5,2019-11-06,10
Lager 11,Artikel 5,2019-11-06,6
Lager 11,Artikel 5,2019-05-07,10
Lager 11,Artikel 5,2019-06-04,10
Lager 11,Artikel 5,2019-06-12,15
Lager 11,Artikel 5,2019-06-25,20
Lager 11,Artikel 5,2019-07-03,6
Lager 11,Artikel 5,2019-07-10,3
Lager 11,Artikel 5,2019-07-09,10
Lager 11,Artikel 5,2019-07-22,5
Lager 11,Artikel 5,2019-07-23,10
Lager 11,Artikel 5,2018-07-18,10
Lager 11,Artikel 5,2018-08-07,10
Lager 11,Artikel 5,2018-08-13,10
Lager 11,Artikel 5,2018-08-13,10
Lager 11,Artikel 5,2018-09-06,10
Lager 11,Artikel 5,2018-11-21,5
Lager 11,Artikel 5,2018-11-30,15
Lager 11,Artikel 5,2017-12-01,8
Lager 11,Artikel 5,2017-09-08,20
Lager 11,Artikel 5,2017-09-13,10
Lager 11,Artikel 5,2017-12-06,10
Lager 11,Artikel 5,2017-12-05,10
Lager 11,Artikel 5,2017-12-04,2
Lager 11,Artikel 5,2017-12-04,10
Lager 11,Artikel 5,2017-12-05,10
Lager 11,Artikel 5,2017-12-06,2
Lager 11,Artikel 5,2018-02-20,5
Lager 11,Artikel 5,2020-08-12,15
Lager 11,Artikel 5,2017-10-18,5
Lager 11,Artikel 5,2017-10-18,15
Lager 11,Artikel 5,2017-10-18,10
Lager 11,Artikel 5,2017-10-20,10
Lager 11,Artikel 5,2017-10-19,6
Lager 11,Artikel 5,2017-10-24,10
Lager 11,Artikel 5,2017-10-25,10
Lager 11,Artikel 5,2018-01-16,15
Lager 11,Artikel 5,2017-10-06,10
Lager 11,Artikel 5,2017-10-24,6
Lager 11,Artikel 5,2018-05-04,10
Lager 11,Artikel 5,2017-10-24,10
Lager 11,Artikel 5,2017-10-25,5
Lager 11,Artikel 5,2017-10-27,20
Lager 11,Artikel 5,2017-10-30,5
Lager 11,Artikel 5,2017-10-31,20
Lager 11,Artikel 5,2017-10-25,5
Lager 11,Artikel 5,2017-10-27,10
Lager 11,Artikel 5,2017-10-30,5
Lager 11,Artikel 5,2017-11-13,15
Lager 11,Artikel 5,2017-11-13,10
Lager 11,Artikel 5,2017-11-17,10
Lager 11,Artikel 5,2018-05-29,10
Lager 11,Artikel 5,2018-05-29,3
Lager 11,Artikel 5,2017-11-23,14
Lager 11,Artikel 5,2017-11-23,5
Lager 11,Artikel 5,2017-11-22,10
Lager 11,Artikel 5,2017-11-21,10
Lager 11,Artikel 5,2017-11-24,6
Lager 11,Artikel 5,2020-03-26,4
Lager 11,Artikel 5,2019-08-01,12
Lager 11,Artikel 5,2019-11-27,10
Lager 11,Artikel 5,2019-11-28,10
Lager 11,Artikel 5,2019-11-26,20
Lager 11,Artikel 5,2017-08-02,10
Lager 11,Artikel 5,2019-11-25,50
Lager 11,Artikel 5,2017-08-09,10
Lager 11,Artikel 5,2017-08-10,10
Lager 11,Artikel 5,2017-08-07,10
Lager 11,Artikel 5,2019-12-06,10
Lager 11,Artikel 5,2017-08-18,6
Lager 11,Artikel 5,2019-08-05,4
Lager 11,Artikel 5,2019-12-10,10
Lager 11,Artikel 5,2019-12-10,10
Lager 11,Artikel 5,2020-04-30,20
Lager 11,Artikel 5,2019-12-16,20
Lager 11,Artikel 5,2019-12-16,10
Lager 11,Artikel 5,2018-06-12,15
Lager 11,Artikel 5,2018-06-14,10
Lager 11,Artikel 5,2018-06-18,10
Lager 11,Artikel 5,2018-06-27,5
Lager 11,Artikel 5,2018-06-28,10
Lager 11,Artikel 5,2018-06-20,10
Lager 11,Artikel 5,2018-06-28,10
Lager 11,Artikel 5,2018-06-29,8
Lager 11,Artikel 5,2018-06-19,4
Lager 11,Artikel 5,2018-08-03,10
Lager 11,Artikel 5,2018-07-11,30
Lager 11,Artikel 5,2018-07-17,10
Lager 11,Artikel 5,2018-07-18,10
Lager 11,Artikel 5,2018-02-07,5
Lager 11,Artikel 5,2018-02-09,5
Lager 11,Artikel 5,2018-02-08,5
Lager 11,Artikel 5,2020-08-10,30
Lager 11,Artikel 5,2018-03-12,10
Lager 3,Artikel 11,2018-07-04,75
Lager 3,Artikel 11,2018-07-26,375
Lager 3,Artikel 11,2018-07-16,750
Lager 3,Artikel 11,2018-06-07,225
Lager 3,Artikel 11,2017-09-20,375
Lager 3,Artikel 11,2018-04-05,150
Lager 3,Artikel 11,2018-01-09,75
Lager 3,Artikel 11,2018-01-11,150
Lager 3,Artikel 11,2018-01-22,375
Lager 3,Artikel 11,2017-10-16,150
Lager 3,Artikel 11,2017-10-12,375
Lager 3,Artikel 11,2017-10-04,150
Lager 3,Artikel 11,2018-03-22,150
Lager 3,Artikel 11,2018-03-28,75
Lager 3,Artikel 11,2018-03-14,750
Lager 3,Artikel 11,2018-02-28,750
Lager 3,Artikel 11,2018-03-01,750
Lager 3,Artikel 11,2018-03-13,150
Lager 3,Artikel 11,2018-05-14,750
Lager 3,Artikel 11,2020-03-05,150
Lager 3,Artikel 11,2019-11-19,150
Lager 3,Artikel 11,2020-03-03,150
Lager 3,Artikel 11,2020-03-05,150
Lager 3,Artikel 11,2020-03-09,150
Lager 3,Artikel 11,2020-03-16,300
Lager 3,Artikel 11,2020-03-09,75
Lager 3,Artikel 11,2020-03-16,300
Lager 3,Artikel 11,2020-03-12,150
Lager 3,Artikel 11,2020-03-02,150
Lager 3,Artikel 11,2019-11-05,75
Lager 3,Artikel 11,2019-11-27,375
Lager 3,Artikel 11,2019-11-06,75
Lager 3,Artikel 11,2019-11-19,75
Lager 3,Artikel 11,2019-11-07,75
Lager 3,Artikel 11,2019-11-19,225
Lager 3,Artikel 11,2018-03-15,75
Lager 3,Artikel 11,2020-08-21,75
Lager 3,Artikel 11,2017-09-13,525
Lager 3,Artikel 11,2017-09-21,225
Lager 3,Artikel 11,2017-09-06,75
Lager 3,Artikel 11,2017-09-06,75
Lager 3,Artikel 11,2018-02-09,75
Lager 3,Artikel 11,2018-02-05,150
Lager 3,Artikel 11,2018-02-01,150
Lager 3,Artikel 11,2018-02-05,750
Lager 3,Artikel 11,2018-02-23,750
Lager 3,Artikel 11,2018-02-14,525
Lager 3,Artikel 11,2018-02-14,225
Lager 3,Artikel 11,2018-01-31,225
Lager 3,Artikel 11,2018-01-31,525
Lager 3,Artikel 11,2018-02-15,1200
Lager 3,Artikel 11,2018-02-15,300
Lager 3,Artikel 11,2018-02-14,75
Lager 3,Artikel 11,2017-12-18,75
Lager 3,Artikel 11,2017-12-15,225
Lager 3,Artikel 11,2018-04-10,150
Lager 3,Artikel 11,2017-09-13,225
Lager 3,Artikel 11,2018-01-09,375
Lager 3,Artikel 11,2018-01-09,750
Lager 3,Artikel 11,2018-01-09,750
Lager 3,Artikel 11,2018-01-12,375
Lager 3,Artikel 11,2019-11-22,75
Lager 3,Artikel 11,2019-11-18,150
Lager 3,Artikel 11,2019-12-06,75
Lager 3,Artikel 11,2020-04-16,375
Lager 3,Artikel 11,2020-04-28,375
Lager 3,Artikel 11,2020-04-15,375
Lager 3,Artikel 11,2019-12-02,225
Lager 3,Artikel 11,2019-12-03,150
Lager 3,Artikel 11,2019-12-09,225
Lager 3,Artikel 11,2017-08-10,300
Lager 3,Artikel 11,2017-08-10,150
Lager 3,Artikel 11,2017-08-30,150
Lager 3,Artikel 11,2017-08-03,300
Lager 3,Artikel 11,2017-08-03,450
Lager 3,Artikel 11,2017-08-02,150
Lager 3,Artikel 11,2017-08-30,150
Lager 3,Artikel 11,2020-01-14,300
Lager 3,Artikel 11,2020-01-20,150
Lager 3,Artikel 11,2020-01-23,300
Lager 3,Artikel 11,2020-01-29,150
Lager 3,Artikel 11,2019-04-04,75
Lager 3,Artikel 11,2019-11-08,75
Lager 3,Artikel 11,2019-05-02,450
Lager 3,Artikel 11,2019-05-08,300
Lager 3,Artikel 11,2019-05-16,225
Lager 3,Artikel 11,2019-05-17,225
Lager 3,Artikel 11,2019-05-02,375
Lager 3,Artikel 11,2019-05-06,750
Lager 3,Artikel 11,2019-05-14,600
Lager 3,Artikel 11,2019-11-28,375
Lager 3,Artikel 11,2019-11-05,225
Lager 3,Artikel 11,2019-11-20,150
Lager 3,Artikel 11,2020-01-08,150
Lager 3,Artikel 11,2020-01-08,600
Lager 3,Artikel 11,2020-01-27,150
Lager 3,Artikel 11,2020-01-21,225
Lager 3,Artikel 11,2020-05-04,375
Lager 3,Artikel 11,2020-02-13,150
Lager 3,Artikel 11,2020-01-31,300
Lager 3,Artikel 11,2019-08-28,150
Lager 3,Artikel 11,2020-06-09,75
Lager 3,Artikel 11,2020-02-13,375
Lager 3,Artikel 11,2020-02-21,150
Lager 3,Artikel 11,2020-02-18,150
Lager 3,Artikel 11,2020-02-12,525
Lager 3,Artikel 11,2020-02-25,300
Lager 3,Artikel 11,2020-02-12,150
Lager 3,Artikel 11,2020-02-25,150
Lager 3,Artikel 11,2019-08-02,375
Lager 3,Artikel 11,2019-08-07,600
Lager 3,Artikel 11,2019-08-14,375
Lager 3,Artikel 11,2019-08-20,375
Lager 3,Artikel 11,2019-08-22,300
Lager 3,Artikel 11,2019-08-27,375
Lager 3,Artikel 11,2019-08-29,225
Lager 3,Artikel 11,2019-08-20,150
Lager 3,Artikel 11,2019-08-22,300
Lager 3,Artikel 11,2019-08-28,375
Lager 3,Artikel 11,2019-07-31,750
Lager 3,Artikel 11,2019-08-13,75
Lager 3,Artikel 11,2019-01-22,225
Lager 3,Artikel 11,2019-01-29,75
Lager 3,Artikel 11,2019-09-11,75
Lager 3,Artikel 11,2019-01-07,300
Lager 3,Artikel 11,2019-01-17,150
Lager 3,Artikel 11,2019-01-23,375
Lager 3,Artikel 11,2019-01-08,750
Lager 3,Artikel 11,2019-01-17,750
Lager 3,Artikel 11,2019-01-23,375
Lager 3,Artikel 11,2019-03-26,300
Lager 3,Artikel 11,2019-04-01,75
Lager 3,Artikel 11,2019-05-16,150
Lager 3,Artikel 11,2019-05-29,375
Lager 3,Artikel 11,2019-05-07,750
Lager 3,Artikel 11,2019-05-14,150
Lager 3,Artikel 11,2019-05-15,600
Lager 3,Artikel 11,2019-05-29,750
Lager 3,Artikel 11,2019-05-28,375
Lager 3,Artikel 11,2019-05-28,150
Lager 3,Artikel 11,2019-05-28,225
Lager 3,Artikel 11,2019-05-07,750
Lager 3,Artikel 11,2019-05-07,375
Lager 3,Artikel 11,2019-05-29,375
Lager 3,Artikel 11,2019-06-05,750
Lager 3,Artikel 11,2019-06-19,750
Lager 3,Artikel 11,2019-06-24,225
Lager 3,Artikel 11,2019-06-25,375
Lager 3,Artikel 11,2019-06-27,375
Lager 3,Artikel 11,2019-06-04,600
Lager 3,Artikel 11,2019-06-19,375
Lager 3,Artikel 11,2019-06-19,150
Lager 3,Artikel 11,2019-06-24,375
Lager 3,Artikel 11,2019-06-03,375
Lager 3,Artikel 11,2019-06-19,225
Lager 3,Artikel 11,2019-06-19,300
Lager 3,Artikel 11,2018-09-13,375
Lager 3,Artikel 11,2018-09-27,375
Lager 3,Artikel 11,2018-09-04,375
Lager 3,Artikel 11,2018-11-19,150
Lager 3,Artikel 11,2018-11-21,300
Lager 3,Artikel 11,2018-12-04,150
Lager 3,Artikel 11,2018-12-12,225
Lager 3,Artikel 11,2018-12-19,225
Lager 3,Artikel 11,2018-12-12,375
Lager 3,Artikel 11,2018-12-04,150
Lager 3,Artikel 11,2018-12-05,375
Lager 3,Artikel 11,2018-12-13,375
Lager 3,Artikel 11,2018-12-19,375
Lager 3,Artikel 11,2019-01-10,150
Lager 3,Artikel 11,2017-11-08,375
Lager 3,Artikel 11,2017-11-07,150
Lager 3,Artikel 11,2017-11-22,150
Lager 3,Artikel 11,2017-11-15,450
Lager 3,Artikel 11,2017-11-29,300
Lager 3,Artikel 11,2018-08-16,750
Lager 3,Artikel 11,2020-06-25,75
Lager 3,Artikel 11,2020-07-21,75
Lager 3,Artikel 11,2020-07-15,75
Lager 3,Artikel 11,2018-10-01,150
Lager 3,Artikel 11,2018-10-16,375
Lager 3,Artikel 11,2018-10-08,450
Lager 3,Artikel 11,2018-10-15,375
Lager 3,Artikel 11,2018-10-17,1050
Lager 3,Artikel 11,2018-10-24,300
Lager 3,Artikel 11,2018-10-31,525
Lager 3,Artikel 11,2018-11-27,450
Lager 3,Artikel 11,2018-11-08,525
Lager 3,Artikel 11,2018-11-23,750
Lager 3,Artikel 11,2018-11-29,750
Lager 3,Artikel 11,2018-11-20,300
Lager 3,Artikel 11,2019-04-01,450
Lager 3,Artikel 11,2019-04-24,375
Lager 3,Artikel 11,2019-04-02,750
Lager 3,Artikel 11,2019-04-10,600
Lager 3,Artikel 11,2019-04-10,150
Lager 3,Artikel 11,2019-04-24,75
Lager 3,Artikel 11,2019-04-24,675
Lager 3,Artikel 11,2019-04-02,375
Lager 3,Artikel 11,2019-04-24,750
Lager 3,Artikel 11,2019-04-01,375
Lager 3,Artikel 11,2019-04-04,375
Lager 3,Artikel 11,2019-04-23,225
Lager 3,Artikel 11,2019-04-23,900
Lager 3,Artikel 11,2019-01-17,375
Lager 3,Artikel 11,2019-07-01,750
Lager 3,Artikel 11,2019-07-08,750
Lager 3,Artikel 11,2019-02-11,150
Lager 3,Artikel 11,2019-02-27,150
Lager 3,Artikel 11,2019-01-30,225
Lager 3,Artikel 11,2019-02-05,225
Lager 3,Artikel 11,2019-02-14,750
Lager 3,Artikel 11,2019-02-19,375
Lager 3,Artikel 11,2019-02-21,225
Lager 3,Artikel 11,2019-02-26,375
Lager 3,Artikel 11,2019-01-30,750
Lager 3,Artikel 11,2019-02-06,750
Lager 3,Artikel 11,2019-02-20,750
Lager 3,Artikel 11,2019-01-29,375
Lager 3,Artikel 11,2019-02-07,375
Lager 3,Artikel 11,2019-02-26,375
Lager 3,Artikel 11,2019-10-10,225
Lager 3,Artikel 11,2019-03-21,75
Lager 3,Artikel 11,2019-03-11,450
Lager 3,Artikel 11,2019-03-04,450
Lager 3,Artikel 11,2019-03-08,375
Lager 3,Artikel 11,2019-03-12,375
Lager 3,Artikel 11,2019-03-19,375
Lager 3,Artikel 11,2019-03-26,375
Lager 3,Artikel 11,2019-03-07,750
Lager 3,Artikel 11,2019-03-11,375
Lager 3,Artikel 11,2019-03-20,375
Lager 3,Artikel 11,2019-03-27,375
Lager 3,Artikel 11,2019-07-16,750
Lager 3,Artikel 11,2019-07-02,225
Lager 3,Artikel 11,2019-07-08,225
Lager 3,Artikel 11,2019-07-09,450
Lager 3,Artikel 11,2019-07-18,525
Lager 3,Artikel 11,2019-07-30,525
Lager 3,Artikel 11,2019-07-25,450
Lager 3,Artikel 11,2019-07-08,375
Lager 3,Artikel 11,2019-07-16,375
Lager 3,Artikel 11,2019-07-01,150
Lager 3,Artikel 11,2019-07-03,150
Lager 3,Artikel 11,2019-07-04,75
Lager 3,Artikel 11,2019-07-16,75
Lager 3,Artikel 11,2019-07-22,75
Lager 3,Artikel 11,2019-07-25,75
Lager 3,Artikel 11,2019-07-30,150
Lager 3,Artikel 11,2019-07-04,225
Lager 3,Artikel 11,2019-07-16,225
Lager 3,Artikel 11,2019-09-05,300
Lager 3,Artikel 11,2019-09-10,750
Lager 3,Artikel 11,2019-09-12,375
Lager 3,Artikel 11,2019-09-16,375
Lager 3,Artikel 11,2019-09-24,225
Lager 3,Artikel 11,2019-09-26,300
Lager 3,Artikel 11,2019-09-09,450
Lager 3,Artikel 11,2019-09-17,375
Lager 3,Artikel 11,2019-09-24,375
Lager 3,Artikel 11,2019-09-11,75
Lager 3,Artikel 11,2019-10-01,375
Lager 3,Artikel 11,2019-10-03,300
Lager 3,Artikel 11,2019-10-07,375
Lager 3,Artikel 11,2019-10-15,300
Lager 3,Artikel 11,2019-10-16,150
Lager 3,Artikel 11,2019-10-16,150
Lager 3,Artikel 11,2019-10-24,375
Lager 3,Artikel 11,2019-10-31,300
Lager 3,Artikel 11,2019-10-10,75
Lager 3,Artikel 11,2019-10-01,525
Lager 5,Artikel 5,2020-05-28,10
Lager 5,Artikel 5,2020-08-19,10
Lager 5,Artikel 5,2020-02-04,20
Lager 5,Artikel 5,2020-02-11,10
Lager 5,Artikel 5,2020-02-24,10
Lager 5,Artikel 5,2020-02-19,4
Lager 5,Artikel 5,2020-06-22,20
Lager 5,Artikel 5,2019-01-14,10
Lager 5,Artikel 5,2019-08-29,15
Lager 5,Artikel 5,2019-01-31,2
Lager 5,Artikel 5,2019-01-29,18
Lager 5,Artikel 5,2019-01-29,12
Lager 5,Artikel 5,2019-09-11,10
Lager 5,Artikel 5,2019-02-01,6
Lager 5,Artikel 5,2019-09-18,10
Lager 5,Artikel 5,2019-09-18,10
Lager 5,Artikel 5,2019-09-16,30
Lager 5,Artikel 5,2017-09-21,10
Lager 5,Artikel 5,2018-02-23,10
Lager 5,Artikel 5,2017-09-13,5
Lager 5,Artikel 5,2018-02-13,10
Lager 5,Artikel 5,2017-08-21,6
Lager 5,Artikel 5,2017-08-30,10
Lager 5,Artikel 5,2020-05-13,20
Lager 5,Artikel 5,2020-05-14,40
Lager 5,Artikel 5,2020-01-16,20
Lager 5,Artikel 5,2020-01-16,20
Lager 5,Artikel 5,2020-01-24,10
Lager 5,Artikel 5,2019-08-23,10
Lager 5,Artikel 5,2020-05-22,10
Lager 5,Artikel 5,2019-10-29,20
Lager 5,Artikel 5,2018-07-31,10
Lager 5,Artikel 5,2018-06-13,8
Lager 5,Artikel 5,2018-06-18,10
Lager 5,Artikel 5,2018-06-26,20
Lager 5,Artikel 5,2019-10-01,10
Lager 5,Artikel 5,2017-12-07,20
Lager 5,Artikel 5,2018-02-12,4
Lager 5,Artikel 5,2018-02-12,5
Lager 5,Artikel 5,2017-12-22,10
Lager 5,Artikel 5,2020-08-27,25
Lager 5,Artikel 5,2017-09-26,30
Lager 5,Artikel 5,2018-04-04,10
Lager 5,Artikel 5,2017-11-02,15
Lager 5,Artikel 5,2017-11-02,20
Lager 5,Artikel 5,2018-05-14,10
Lager 5,Artikel 5,2019-07-10,20
Lager 5,Artikel 5,2019-05-23,20
Lager 5,Artikel 5,2019-07-10,9
Lager 5,Artikel 5,2019-07-02,10
Lager 5,Artikel 5,2019-07-04,10
Lager 5,Artikel 5,2017-10-11,20
Lager 5,Artikel 5,2018-04-06,30
Lager 5,Artikel 5,2018-01-22,20
Lager 5,Artikel 5,2018-03-02,2
Lager 5,Artikel 5,2019-09-13,10
Lager 5,Artikel 5,2019-02-06,20
Lager 5,Artikel 5,2019-10-21,10
Lager 5,Artikel 5,2019-02-28,20
Lager 5,Artikel 5,2019-02-25,20
Lager 5,Artikel 5,2019-02-26,6
Lager 5,Artikel 5,2019-02-26,10
Lager 5,Artikel 5,2019-10-24,20
Lager 5,Artikel 5,2018-07-20,10
Lager 5,Artikel 5,2019-02-26,10
Lager 5,Artikel 5,2018-01-19,5
Lager 5,Artikel 5,2018-01-24,15
Lager 5,Artikel 5,2018-05-03,10
Lager 5,Artikel 5,2017-10-19,10
Lager 5,Artikel 5,2018-01-23,10
Lager 5,Artikel 5,2018-01-31,5
Lager 5,Artikel 5,2017-10-25,5
Lager 5,Artikel 5,2018-05-09,15
Lager 5,Artikel 5,2017-10-24,10
Lager 5,Artikel 5,2017-10-25,20
Lager 5,Artikel 5,2017-10-25,5
Lager 5,Artikel 5,2018-03-21,10
Lager 5,Artikel 5,2017-10-30,10
Lager 5,Artikel 5,2018-04-03,10
Lager 5,Artikel 5,2018-04-05,10
Lager 5,Artikel 5,2018-04-11,20
Lager 5,Artikel 5,2020-07-20,4
Lager 5,Artikel 5,2019-12-04,10
Lager 5,Artikel 5,2017-08-21,10
Lager 5,Artikel 5,2018-10-03,10
Lager 5,Artikel 5,2018-10-25,20
Lager 5,Artikel 5,2018-10-30,20
Lager 5,Artikel 5,2018-10-11,20
Lager 5,Artikel 5,2018-10-25,25
Lager 5,Artikel 5,2020-01-21,10
Lager 5,Artikel 5,2020-05-27,10
Lager 5,Artikel 5,2019-08-19,20
Lager 5,Artikel 5,2019-08-22,10
Lager 5,Artikel 5,2019-04-05,2
Lager 5,Artikel 5,2018-07-16,10
Lager 5,Artikel 5,2018-06-25,1
Lager 5,Artikel 5,2018-06-26,5
Lager 5,Artikel 5,2018-06-29,20
Lager 5,Artikel 5,2018-08-01,10
Lager 5,Artikel 5,2018-07-09,5
Lager 5,Artikel 5,2018-07-18,10
Lager 5,Artikel 5,2018-07-19,20
Lager 5,Artikel 5,2018-02-01,10
Lager 5,Artikel 5,2018-02-01,10
Lager 5,Artikel 5,2018-02-09,10
Lager 5,Artikel 5,2017-09-04,11
Lager 5,Artikel 5,2017-09-01,10
Lager 5,Artikel 5,2017-09-01,10
Lager 5,Artikel 5,2017-09-11,10
Lager 5,Artikel 5,2017-09-14,10
Lager 5,Artikel 5,2019-04-10,10
Lager 5,Artikel 5,2019-04-05,6
Lager 5,Artikel 5,2019-11-08,2
Lager 5,Artikel 5,2019-11-04,20
Lager 5,Artikel 5,2017-11-14,15
Lager 5,Artikel 5,2017-10-13,10
Lager 5,Artikel 5,2019-11-12,3
Lager 5,Artikel 5,2017-08-24,30
Lager 5,Artikel 5,2018-05-25,10
Lager 5,Artikel 5,2019-11-06,10
Lager 5,Artikel 5,2019-05-20,10
Lager 5,Artikel 5,2019-06-19,20
Lager 5,Artikel 5,2019-06-07,10
Lager 5,Artikel 5,2017-11-14,10
Lager 5,Artikel 5,2017-11-15,10
Lager 5,Artikel 5,2020-07-21,20
Lager 5,Artikel 5,2020-07-22,10
Lager 5,Artikel 5,2017-11-23,10
Lager 5,Artikel 5,2017-11-22,10
Lager 5,Artikel 5,2017-11-23,10
Lager 5,Artikel 5,2020-03-24,20
Lager 5,Artikel 5,2019-08-01,4
Lager 5,Artikel 5,2019-11-19,15
Lager 5,Artikel 5,2020-04-06,10
Lager 5,Artikel 5,2017-08-02,20
Lager 5,Artikel 5,2019-11-26,10
Lager 5,Artikel 5,2019-11-28,10
Lager 5,Artikel 5,2017-08-02,5
Lager 5,Artikel 5,2020-07-17,10
Lager 5,Artikel 5,2020-04-28,10
Lager 5,Artikel 5,2020-04-30,10
Lager 5,Artikel 5,2017-08-24,40
Lager 5,Artikel 5,2020-07-02,10
Lager 5,Artikel 5,2019-02-13,4
Lager 5,Artikel 5,2019-10-02,6
Lager 5,Artikel 5,2019-03-06,10
Lager 5,Artikel 5,2018-10-04,5
Lager 5,Artikel 5,2018-10-09,30
Lager 5,Artikel 5,2019-10-07,20
Lager 5,Artikel 5,2018-10-29,20
Lager 5,Artikel 5,2018-11-26,20
Lager 5,Artikel 5,2018-11-27,10
Lager 5,Artikel 5,2018-11-08,15
Lager 5,Artikel 5,2017-11-10,14
Lager 5,Artikel 5,2018-11-15,20
Lager 5,Artikel 5,2018-11-15,10
Lager 5,Artikel 5,2018-11-20,10
Lager 5,Artikel 5,2019-06-14,10
Lager 5,Artikel 5,2019-11-07,20
Lager 5,Artikel 5,2019-11-21,10
