warehouse_id,article_id,date_time,quantity
Lager 23,Artikel 3,2020-06-15,105.0
Lager 23,Artikel 3,2020-06-19,105.0
Lager 23,Artikel 3,2018-10-04,63.0
Lager 23,Artikel 3,2019-12-23,63.0
Lager 23,Artikel 3,2019-12-27,42.0
Lager 23,Artikel 3,2020-01-09,63.0
Lager 23,Artikel 3,2019-01-14,105.0
Lager 23,Artikel 3,2019-01-23,21.0
Lager 23,Artikel 3,2019-01-23,84.0
Lager 23,Artikel 3,2019-01-10,63.0
Lager 23,Artikel 3,2019-01-15,84.0
Lager 23,Artikel 3,2019-09-05,105.0
Lager 23,Artikel 3,2019-09-09,126.0
Lager 23,Artikel 3,2019-09-16,84.0
Lager 23,Artikel 3,2019-09-13,126.0
Lager 23,Artikel 3,2020-02-10,42.0
Lager 23,Artikel 3,2020-02-11,126.0
Lager 23,Artikel 3,2020-07-14,63.0
Lager 23,Artikel 3,2020-07-16,147.0
Lager 23,Artikel 3,2020-07-14,42.0
Lager 23,Artikel 3,2020-07-16,84.0
Lager 23,Artikel 3,2020-07-23,42.0
Lager 23,Artikel 3,2020-02-25,21.0
Lager 23,Artikel 3,2020-02-26,21.0
Lager 23,Artikel 3,2020-06-09,84.0
Lager 23,Artikel 3,2020-06-10,63.0
Lager 23,Artikel 3,2019-08-28,84.0
Lager 23,Artikel 3,2018-07-19,42.0
Lager 23,Artikel 3,2018-07-26,42.0
Lager 23,Artikel 3,2018-10-30,63.0
Lager 23,Artikel 3,2018-10-10,84.0
Lager 23,Artikel 3,2019-03-28,42.0
Lager 23,Artikel 3,2019-04-30,84.0
Lager 23,Artikel 3,2019-05-28,189.0
Lager 23,Artikel 3,2019-10-29,21.0
Lager 23,Artikel 3,2019-10-31,42.0
Lager 23,Artikel 3,2020-06-24,42.0
Lager 23,Artikel 3,2018-09-25,42.0
Lager 23,Artikel 3,2018-11-06,21.0
Lager 23,Artikel 3,2019-08-08,63.0
Lager 23,Artikel 3,2019-01-22,21.0
Lager 23,Artikel 3,2019-01-22,105.0
Lager 23,Artikel 3,2019-01-28,168.0
Lager 23,Artikel 3,2019-01-24,0.84
Lager 23,Artikel 3,2020-05-18,21.0
Lager 23,Artikel 3,2019-09-10,21.0
Lager 23,Artikel 3,2019-09-05,126.0
Lager 23,Artikel 3,2020-02-06,210.0
Lager 23,Artikel 3,2020-02-11,147.0
Lager 23,Artikel 3,2020-06-05,105.0
Lager 23,Artikel 3,2020-06-03,126.0
Lager 23,Artikel 3,2020-02-21,126.0
Lager 23,Artikel 3,2020-02-25,126.0
Lager 23,Artikel 3,2019-07-22,21.0
Lager 23,Artikel 3,2018-10-30,21.0
Lager 23,Artikel 3,2018-09-12,63.0
Lager 23,Artikel 3,2018-09-17,21.0
Lager 23,Artikel 3,2018-09-19,21.0
Lager 23,Artikel 3,2018-09-21,42.0
Lager 23,Artikel 3,2020-05-11,84.0
Lager 23,Artikel 3,2018-11-22,42.0
Lager 23,Artikel 3,2020-01-13,42.0
Lager 23,Artikel 3,2020-01-17,294.0
Lager 23,Artikel 3,2020-01-21,105.0
Lager 23,Artikel 3,2019-09-24,42.0
Lager 23,Artikel 3,2020-06-02,63.0
Lager 23,Artikel 3,2020-02-11,84.0
Lager 23,Artikel 3,2020-02-12,63.0
Lager 23,Artikel 3,2019-09-05,84.0
Lager 23,Artikel 3,2019-01-25,84.0
Lager 23,Artikel 3,2019-05-21,63.0
Lager 23,Artikel 3,2019-05-23,21.0
Lager 23,Artikel 3,2020-06-05,84.0
Lager 23,Artikel 3,2019-12-04,42.0
Lager 23,Artikel 3,2019-12-05,42.0
Lager 23,Artikel 3,2019-07-24,42.0
Lager 23,Artikel 3,2020-05-13,63.0
Lager 23,Artikel 3,2020-01-10,84.0
Lager 23,Artikel 3,2019-05-23,84.0
Lager 23,Artikel 3,2019-11-14,21.0
Lager 23,Artikel 3,2020-03-16,63.0
Lager 23,Artikel 3,2019-07-01,105.0
Lager 23,Artikel 3,2019-07-09,63.0
Lager 23,Artikel 3,2019-07-09,126.0
Lager 23,Artikel 3,2019-07-19,420.0
Lager 23,Artikel 3,2019-08-09,105.0
Lager 23,Artikel 3,2019-10-31,84.0
Lager 23,Artikel 3,2019-05-15,42.0
Lager 23,Artikel 3,2019-11-12,21.0
Lager 23,Artikel 3,2019-11-13,84.0
Lager 23,Artikel 3,2019-11-19,168.0
Lager 23,Artikel 3,2019-02-06,42.0
Lager 23,Artikel 3,2019-07-03,378.0
Lager 23,Artikel 3,2019-02-19,84.0
Lager 23,Artikel 3,2019-07-09,63.0
Lager 23,Artikel 3,2019-11-26,210.0
Lager 23,Artikel 3,2019-07-16,84.0
Lager 23,Artikel 3,2019-07-15,105.0
Lager 23,Artikel 3,2019-03-14,21.0
Lager 23,Artikel 3,2019-03-14,42.0
Lager 23,Artikel 3,2019-03-07,84.0
Lager 23,Artikel 3,2017-10-18,21.0
Lager 23,Artikel 3,2017-10-13,42.0
Lager 23,Artikel 3,2018-05-15,63.0
Lager 23,Artikel 3,2017-11-15,42.0
Lager 23,Artikel 3,2017-11-16,42.0
Lager 23,Artikel 3,2018-05-29,21.0
Lager 23,Artikel 3,2019-06-11,84.0
Lager 23,Artikel 3,2019-07-30,630.0
Lager 23,Artikel 3,2019-11-19,42.0
Lager 23,Artikel 3,2019-11-25,42.0
Lager 23,Artikel 3,2019-02-19,105.0
Lager 23,Artikel 3,2020-04-08,42.0
Lager 23,Artikel 3,2019-02-18,42.0
Lager 23,Artikel 3,2019-10-21,21.0
Lager 23,Artikel 3,2020-04-09,63.0
Lager 23,Artikel 3,2017-08-09,42.0
Lager 23,Artikel 3,2018-07-12,147.0
Lager 23,Artikel 3,2019-03-13,147.0
Lager 23,Artikel 3,2018-04-24,63.0
Lager 23,Artikel 3,2018-04-25,21.0
Lager 23,Artikel 3,2018-02-05,42.0
Lager 23,Artikel 3,2019-03-20,84.0
Lager 23,Artikel 3,2019-05-07,42.0
Lager 23,Artikel 3,2019-05-14,21.0
Lager 23,Artikel 3,2019-05-09,42.0
Lager 23,Artikel 3,2019-05-10,42.0
Lager 23,Artikel 3,2019-05-09,42.0
Lager 23,Artikel 3,2018-07-12,21.0
Lager 23,Artikel 3,2018-06-13,63.0
Lager 23,Artikel 3,2018-06-14,21.0
Lager 23,Artikel 3,2019-11-26,42.0
Lager 23,Artikel 3,2020-04-07,105.0
Lager 23,Artikel 3,2019-11-25,126.0
Lager 23,Artikel 3,2019-03-08,105.0
Lager 23,Artikel 3,2019-10-02,84.0
Lager 23,Artikel 3,2018-07-20,63.0
Lager 23,Artikel 3,2019-03-11,84.0
Lager 23,Artikel 3,2018-03-13,126.0
Lager 23,Artikel 3,2018-04-17,126.0
Lager 23,Artikel 3,2018-04-23,105.0
Lager 23,Artikel 3,2018-03-01,21.0
Lager 23,Artikel 3,2019-03-15,21.0
Lager 23,Artikel 3,2019-10-11,210.0
Lager 23,Artikel 3,2019-03-20,105.0
Lager 23,Artikel 3,2019-04-01,42.0
Lager 23,Artikel 3,2019-10-16,105.0
Lager 23,Artikel 3,2019-04-10,126.0
Lager 23,Artikel 3,2019-11-04,84.0
Lager 23,Artikel 3,2018-05-14,189.0
Lager 23,Artikel 3,2018-05-17,42.0
Lager 23,Artikel 3,2018-04-11,21.0
Lager 23,Artikel 3,2018-04-12,63.0
Lager 23,Artikel 3,2018-01-23,21.0
Lager 23,Artikel 3,2019-06-12,210.0
Lager 23,Artikel 3,2019-06-17,63.0
Lager 23,Artikel 3,2019-06-24,147.0
Lager 23,Artikel 3,2019-07-01,21.0
Lager 23,Artikel 3,2019-02-28,126.0
Lager 23,Artikel 3,2019-10-25,168.0
Lager 23,Artikel 3,2019-10-03,126.0
Lager 23,Artikel 3,2018-03-12,42.0
Lager 23,Artikel 3,2018-03-08,84.0
Lager 23,Artikel 3,2018-01-10,63.0
Lager 23,Artikel 3,2018-01-15,42.0
Lager 23,Artikel 3,2018-03-08,168.0
Lager 23,Artikel 3,2017-10-03,210.0
Lager 23,Artikel 3,2018-07-06,63.0
Lager 23,Artikel 3,2018-07-10,84.0
Lager 23,Artikel 3,2019-04-23,84.0
Lager 23,Artikel 3,2018-04-11,21.0
Lager 23,Artikel 3,2018-04-09,105.0
Lager 23,Artikel 3,2019-06-27,42.0
Lager 23,Artikel 3,2018-07-09,21.0
Lager 23,Artikel 3,2020-08-10,21.0
Lager 23,Artikel 3,2018-06-28,21.0
Lager 23,Artikel 3,2018-03-30,42.0
Lager 23,Artikel 3,2018-06-28,84.0
Lager 23,Artikel 3,2018-06-20,63.0
Lager 23,Artikel 3,2018-06-22,210.0
Lager 23,Artikel 3,2018-06-14,42.0
Lager 24,Artikel 1,2020-03-09,40.0
Lager 24,Artikel 1,2019-09-10,40.0
Lager 24,Artikel 1,2019-09-13,40.0
Lager 24,Artikel 1,2020-03-10,120.0
Lager 24,Artikel 1,2020-03-10,80.0
Lager 24,Artikel 1,2019-02-01,40.0
Lager 24,Artikel 1,2020-06-05,40.0
Lager 24,Artikel 1,2020-02-17,40.0
Lager 24,Artikel 1,2020-03-03,120.0
Lager 24,Artikel 1,2020-03-03,80.0
Lager 24,Artikel 1,2020-06-05,40.0
Lager 24,Artikel 1,2020-03-04,40.0
Lager 24,Artikel 1,2020-03-05,40.0
Lager 24,Artikel 1,2020-03-05,40.0
Lager 24,Artikel 1,2020-03-09,40.0
Lager 24,Artikel 1,2020-06-17,40.0
Lager 24,Artikel 1,2020-06-22,40.0
Lager 24,Artikel 1,2019-01-31,40.0
Lager 24,Artikel 1,2019-01-16,120.0
Lager 24,Artikel 1,2020-06-09,200.0
Lager 24,Artikel 1,2019-09-11,80.0
Lager 24,Artikel 1,2020-06-08,40.0
Lager 24,Artikel 1,2020-02-24,40.0
Lager 24,Artikel 1,2018-08-29,40.0
Lager 24,Artikel 1,2018-09-11,40.0
Lager 24,Artikel 1,2018-09-27,40.0
Lager 24,Artikel 1,2018-09-25,40.0
Lager 24,Artikel 1,2018-09-25,40.0
Lager 24,Artikel 1,2019-08-26,40.0
Lager 24,Artikel 1,2019-09-10,40.0
Lager 24,Artikel 1,2019-09-11,80.0
Lager 24,Artikel 1,2020-02-25,40.0
Lager 24,Artikel 1,2020-02-27,40.0
Lager 24,Artikel 1,2020-06-05,80.0
Lager 24,Artikel 1,2019-03-07,40.0
Lager 24,Artikel 1,2019-03-06,80.0
Lager 24,Artikel 1,2019-03-06,40.0
Lager 24,Artikel 1,2019-02-27,40.0
Lager 24,Artikel 1,2019-03-21,40.0
Lager 24,Artikel 1,2019-10-08,80.0
Lager 24,Artikel 1,2019-04-18,40.0
Lager 24,Artikel 1,2019-11-05,40.0
Lager 24,Artikel 1,2019-11-05,40.0
Lager 24,Artikel 1,2019-12-05,40.0
Lager 24,Artikel 1,2019-12-23,40.0
Lager 24,Artikel 1,2019-12-23,40.0
Lager 24,Artikel 1,2020-05-04,40.0
Lager 24,Artikel 1,2017-08-28,40.0
Lager 24,Artikel 1,2020-01-13,40.0
Lager 24,Artikel 1,2020-05-08,200.0
Lager 24,Artikel 1,2020-01-14,40.0
Lager 24,Artikel 1,2020-05-20,40.0
Lager 24,Artikel 1,2020-01-20,40.0
Lager 24,Artikel 1,2020-01-30,40.0
Lager 24,Artikel 1,2020-05-26,40.0
Lager 24,Artikel 1,2020-01-30,40.0
Lager 24,Artikel 1,2020-01-31,40.0
Lager 24,Artikel 1,2020-05-20,80.0
Lager 24,Artikel 1,2020-01-30,40.0
Lager 24,Artikel 1,2020-02-04,120.0
Lager 24,Artikel 1,2020-02-06,40.0
Lager 24,Artikel 1,2020-02-06,40.0
Lager 24,Artikel 1,2020-02-04,40.0
Lager 24,Artikel 1,2020-02-11,40.0
Lager 24,Artikel 1,2020-08-26,40.0
Lager 24,Artikel 1,2020-02-13,40.0
Lager 24,Artikel 1,2020-02-14,40.0
Lager 24,Artikel 1,2020-02-14,40.0
Lager 24,Artikel 1,2020-02-17,40.0
Lager 24,Artikel 1,2020-02-17,40.0
Lager 24,Artikel 1,2019-01-17,40.0
Lager 24,Artikel 1,2019-01-14,40.0
Lager 24,Artikel 1,2019-01-24,40.0
Lager 24,Artikel 1,2019-09-26,40.0
Lager 24,Artikel 1,2019-09-26,40.0
Lager 24,Artikel 1,2019-09-23,40.0
Lager 24,Artikel 1,2019-02-13,40.0
Lager 24,Artikel 1,2019-02-21,120.0
Lager 24,Artikel 1,2019-02-21,40.0
Lager 24,Artikel 1,2019-02-21,40.0
Lager 24,Artikel 1,2019-02-25,40.0
Lager 24,Artikel 1,2019-02-25,40.0
Lager 24,Artikel 1,2019-04-17,40.0
Lager 24,Artikel 1,2019-04-24,40.0
Lager 24,Artikel 1,2019-05-03,40.0
Lager 24,Artikel 1,2019-05-03,40.0
Lager 24,Artikel 1,2019-11-05,200.0
Lager 24,Artikel 1,2019-11-12,40.0
Lager 24,Artikel 1,2019-06-05,40.0
Lager 24,Artikel 1,2019-06-06,40.0
Lager 24,Artikel 1,2019-06-26,40.0
Lager 24,Artikel 1,2019-07-02,40.0
Lager 24,Artikel 1,2019-07-02,40.0
Lager 24,Artikel 1,2019-07-02,40.0
Lager 24,Artikel 1,2019-07-04,40.0
Lager 24,Artikel 1,2019-07-08,120.0
Lager 24,Artikel 1,2019-07-09,40.0
Lager 24,Artikel 1,2019-07-16,40.0
Lager 24,Artikel 1,2019-07-24,40.0
Lager 24,Artikel 1,2019-07-24,40.0
Lager 24,Artikel 1,2018-08-24,40.0
Lager 24,Artikel 1,2018-08-30,40.0
Lager 24,Artikel 1,2018-10-05,40.0
Lager 24,Artikel 1,2018-10-30,40.0
Lager 24,Artikel 1,2018-10-30,40.0
Lager 24,Artikel 1,2018-11-15,40.0
Lager 24,Artikel 1,2020-07-16,40.0
Lager 24,Artikel 1,2020-07-24,40.0
Lager 24,Artikel 1,2020-07-27,40.0
Lager 24,Artikel 1,2020-07-30,40.0
Lager 24,Artikel 1,2018-10-31,40.0
Lager 24,Artikel 1,2018-10-30,120.0
Lager 24,Artikel 1,2018-10-12,80.0
Lager 24,Artikel 1,2019-02-26,40.0
Lager 24,Artikel 1,2019-02-25,40.0
Lager 24,Artikel 1,2019-10-03,40.0
Lager 24,Artikel 1,2019-10-10,40.0
Lager 24,Artikel 1,2019-10-10,40.0
Lager 24,Artikel 1,2018-07-16,120.0
Lager 24,Artikel 1,2019-10-24,40.0
Lager 24,Artikel 1,2019-10-23,40.0
Lager 24,Artikel 1,2019-12-02,40.0
Lager 24,Artikel 1,2019-12-03,40.0
Lager 24,Artikel 1,2020-04-23,40.0
Lager 24,Artikel 1,2019-12-04,40.0
Lager 24,Artikel 1,2019-12-10,160.0
Lager 24,Artikel 1,2017-08-23,40.0
Lager 24,Artikel 1,2019-12-13,40.0
Lager 24,Artikel 1,2019-12-10,40.0
Lager 24,Artikel 1,2019-12-16,40.0
Lager 24,Artikel 1,2019-12-18,40.0
Lager 24,Artikel 1,2020-07-06,40.0
Lager 24,Artikel 1,2020-07-16,40.0
Lager 24,Artikel 1,2019-10-03,40.0
Lager 24,Artikel 1,2019-03-06,40.0
Lager 24,Artikel 1,2020-04-15,40.0
Lager 24,Artikel 1,2019-12-17,40.0
Lager 24,Artikel 1,2019-12-13,40.0
Lager 24,Artikel 1,2019-12-18,40.0
Lager 24,Artikel 1,2019-12-17,120.0
Lager 24,Artikel 1,2019-12-23,80.0
Lager 24,Artikel 1,2020-02-14,40.0
Lager 24,Artikel 1,2020-06-04,40.0
Lager 24,Artikel 1,2020-06-04,40.0
Lager 24,Artikel 1,2020-02-17,40.0
Lager 24,Artikel 1,2019-10-11,200.0
Lager 24,Artikel 1,2019-04-03,40.0
Lager 24,Artikel 1,2019-04-09,40.0
Lager 24,Artikel 1,2019-10-23,40.0
Lager 24,Artikel 1,2019-10-23,80.0
Lager 24,Artikel 1,2019-04-11,40.0
Lager 24,Artikel 1,2020-04-16,40.0
Lager 24,Artikel 1,2019-11-27,40.0
Lager 24,Artikel 1,2019-11-28,200.0
Lager 24,Artikel 1,2019-11-20,320.0
Lager 24,Artikel 1,2019-11-27,40.0
Lager 24,Artikel 1,2019-11-27,40.0
Lager 24,Artikel 1,2020-04-23,80.0
Lager 24,Artikel 1,2020-04-22,200.0
Lager 24,Artikel 1,2019-12-18,40.0
Lager 24,Artikel 1,2018-11-07,80.0
Lager 24,Artikel 1,2018-11-20,80.0
Lager 24,Artikel 1,2018-11-26,40.0
Lager 24,Artikel 1,2018-11-30,40.0
Lager 24,Artikel 1,2018-12-04,120.0
Lager 24,Artikel 1,2018-12-05,40.0
Lager 24,Artikel 1,2018-12-04,40.0
Lager 24,Artikel 1,2018-12-04,40.0
Lager 24,Artikel 1,2018-12-04,40.0
Lager 24,Artikel 1,2018-12-03,80.0
Lager 24,Artikel 1,2018-11-30,40.0
Lager 24,Artikel 1,2018-12-19,40.0
Lager 24,Artikel 1,2018-12-17,40.0
Lager 24,Artikel 1,2018-12-13,80.0
Lager 24,Artikel 1,2018-12-20,40.0
Lager 24,Artikel 1,2017-11-30,40.0
Lager 24,Artikel 1,2018-09-06,40.0
Lager 24,Artikel 1,2020-03-16,40.0
Lager 24,Artikel 1,2020-03-17,40.0
Lager 24,Artikel 1,2020-03-17,120.0
Lager 24,Artikel 1,2020-06-29,40.0
Lager 24,Artikel 1,2020-06-26,80.0
Lager 24,Artikel 1,2020-07-08,40.0
Lager 24,Artikel 1,2020-07-08,40.0
Lager 24,Artikel 1,2020-07-14,40.0
Lager 24,Artikel 1,2019-03-29,40.0
Lager 24,Artikel 1,2019-05-24,40.0
Lager 24,Artikel 1,2019-07-30,40.0
Lager 24,Artikel 1,2019-07-31,200.0
Lager 24,Artikel 1,2018-05-03,40.0
Lager 24,Artikel 1,2018-03-28,80.0
Lager 24,Artikel 1,2018-04-06,40.0
Lager 24,Artikel 1,2018-05-16,40.0
Lager 24,Artikel 1,2017-11-17,80.0
Lager 24,Artikel 1,2019-08-01,40.0
Lager 24,Artikel 1,2019-11-12,40.0
Lager 24,Artikel 1,2020-03-02,40.0
Lager 24,Artikel 1,2020-03-05,40.0
Lager 24,Artikel 1,2020-03-17,80.0
Lager 24,Artikel 1,2020-03-17,200.0
Lager 24,Artikel 1,2019-11-19,40.0
Lager 24,Artikel 1,2019-11-19,40.0
Lager 24,Artikel 1,2019-11-22,40.0
Lager 24,Artikel 1,2017-09-22,40.0
Lager 24,Artikel 1,2018-01-24,40.0
Lager 24,Artikel 1,2017-10-19,40.0
Lager 24,Artikel 1,2019-11-18,200.0
Lager 24,Artikel 1,2019-11-18,40.0
Lager 24,Artikel 1,2020-03-31,40.0
Lager 24,Artikel 1,2019-11-22,40.0
Lager 24,Artikel 1,2019-08-02,40.0
Lager 24,Artikel 1,2018-03-16,40.0
Lager 24,Artikel 1,2020-03-31,200.0
Lager 24,Artikel 1,2019-08-05,40.0
Lager 24,Artikel 1,2020-04-03,40.0
Lager 24,Artikel 1,2020-04-07,40.0
Lager 24,Artikel 1,2019-11-20,80.0
Lager 24,Artikel 1,2019-11-29,40.0
Lager 24,Artikel 1,2018-06-11,40.0
Lager 24,Artikel 1,2018-06-18,80.0
Lager 24,Artikel 1,2018-06-22,40.0
Lager 24,Artikel 1,2018-06-20,80.0
Lager 24,Artikel 1,2018-06-29,120.0
Lager 24,Artikel 1,2018-02-06,40.0
Lager 24,Artikel 1,2018-02-07,40.0
Lager 24,Artikel 1,2018-04-17,40.0
Lager 24,Artikel 1,2020-08-11,80.0
Lager 24,Artikel 1,2017-12-06,40.0
Lager 24,Artikel 1,2017-12-07,40.0
Lager 24,Artikel 1,2017-12-06,40.0
Lager 24,Artikel 1,2018-02-23,40.0
Lager 24,Artikel 1,2017-12-15,40.0
Lager 24,Artikel 1,2017-09-22,40.0
Lager 24,Artikel 1,2018-02-22,40.0
Lager 24,Artikel 1,2017-09-27,80.0
Lager 24,Artikel 1,2020-08-12,40.0
Lager 24,Artikel 1,2017-12-21,40.0
Lager 24,Artikel 1,2017-09-19,40.0
Lager 24,Artikel 1,2017-12-20,80.0
Lager 24,Artikel 1,2017-09-29,40.0
Lager 24,Artikel 1,2017-11-30,80.0
Lager 24,Artikel 2,2018-08-29,320.0
Lager 24,Artikel 2,2018-07-19,1280.0
Lager 24,Artikel 2,2018-07-10,320.0
Lager 24,Artikel 2,2018-07-20,192.0
Lager 24,Artikel 2,2018-08-06,640.0
Lager 24,Artikel 2,2018-08-07,320.0
Lager 24,Artikel 2,2018-08-08,96.0
Lager 24,Artikel 2,2018-08-21,960.0
Lager 24,Artikel 2,2018-08-24,320.0
Lager 24,Artikel 2,2018-08-28,160.0
Lager 24,Artikel 2,2018-08-30,960.0
Lager 24,Artikel 2,2018-08-31,640.0
Lager 24,Artikel 2,2018-08-30,320.0
Lager 24,Artikel 2,2018-08-02,256.0
Lager 24,Artikel 2,2018-08-02,640.0
Lager 24,Artikel 2,2019-06-27,320.0
Lager 24,Artikel 2,2019-06-27,320.0
Lager 24,Artikel 2,2019-06-24,320.0
Lager 24,Artikel 2,2019-07-01,320.0
Lager 24,Artikel 2,2019-07-02,320.0
Lager 24,Artikel 2,2019-07-04,192.0
Lager 24,Artikel 2,2019-07-09,960.0
Lager 24,Artikel 2,2019-07-11,320.0
Lager 24,Artikel 2,2019-07-10,320.0
Lager 24,Artikel 2,2019-07-17,96.0
Lager 24,Artikel 2,2019-07-16,320.0
Lager 24,Artikel 2,2019-07-15,320.0
Lager 24,Artikel 2,2019-07-22,1280.0
Lager 24,Artikel 2,2019-07-18,640.0
Lager 24,Artikel 2,2018-07-16,192.0
Lager 24,Artikel 2,2018-07-17,128.0
Lager 24,Artikel 2,2018-09-12,320.0
Lager 24,Artikel 2,2018-09-11,320.0
Lager 24,Artikel 2,2018-09-12,32.0
Lager 24,Artikel 2,2018-09-05,640.0
Lager 24,Artikel 2,2018-09-12,160.0
Lager 24,Artikel 2,2018-10-23,288.0
Lager 24,Artikel 2,2018-11-05,512.0
Lager 24,Artikel 2,2018-11-07,192.0
Lager 24,Artikel 2,2018-11-07,640.0
Lager 24,Artikel 2,2018-11-13,32.0
Lager 24,Artikel 2,2018-11-15,480.0
Lager 24,Artikel 2,2018-11-15,320.0
Lager 24,Artikel 2,2018-11-07,320.0
Lager 24,Artikel 2,2018-11-15,640.0
Lager 24,Artikel 2,2018-11-22,96.0
Lager 24,Artikel 2,2019-10-10,640.0
Lager 24,Artikel 2,2019-10-11,512.0
Lager 24,Artikel 2,2019-10-10,320.0
Lager 24,Artikel 2,2019-10-15,640.0
Lager 24,Artikel 2,2019-03-19,320.0
Lager 24,Artikel 2,2019-03-19,640.0
Lager 24,Artikel 2,2019-03-19,320.0
Lager 24,Artikel 2,2018-09-17,640.0
Lager 24,Artikel 2,2018-09-17,640.0
Lager 24,Artikel 2,2018-10-04,320.0
Lager 24,Artikel 2,2018-10-04,448.0
Lager 24,Artikel 2,2018-10-02,640.0
Lager 24,Artikel 2,2018-10-10,640.0
Lager 24,Artikel 2,2018-10-10,320.0
Lager 24,Artikel 2,2018-10-11,320.0
Lager 24,Artikel 2,2018-10-15,160.0
Lager 24,Artikel 2,2018-10-17,192.0
Lager 24,Artikel 2,2018-10-22,192.0
Lager 24,Artikel 2,2018-11-22,320.0
Lager 24,Artikel 2,2018-11-20,384.0
Lager 24,Artikel 2,2018-11-20,160.0
Lager 24,Artikel 2,2018-11-19,640.0
Lager 24,Artikel 2,2018-11-27,64.0
Lager 24,Artikel 2,2018-11-29,320.0
Lager 24,Artikel 2,2018-11-27,320.0
Lager 24,Artikel 2,2018-11-30,640.0
Lager 24,Artikel 2,2018-12-04,1280.0
Lager 24,Artikel 2,2018-12-05,512.0
Lager 24,Artikel 2,2018-12-07,640.0
Lager 24,Artikel 2,2018-12-04,320.0
Lager 24,Artikel 2,2018-12-07,512.0
Lager 24,Artikel 2,2018-12-11,160.0
Lager 24,Artikel 2,2018-12-12,320.0
Lager 24,Artikel 2,2018-12-10,96.0
Lager 24,Artikel 2,2018-12-17,320.0
Lager 24,Artikel 2,2018-12-18,640.0
Lager 24,Artikel 2,2018-12-14,384.0
Lager 24,Artikel 2,2018-12-18,128.0
Lager 24,Artikel 2,2019-01-09,640.0
Lager 24,Artikel 2,2019-01-15,320.0
Lager 24,Artikel 2,2017-11-23,320.0
Lager 24,Artikel 2,2018-08-03,320.0
Lager 24,Artikel 2,2018-08-22,192.0
Lager 24,Artikel 2,2020-06-25,128.0
Lager 24,Artikel 2,2020-06-23,192.0
Lager 24,Artikel 2,2020-06-25,960.0
Lager 24,Artikel 2,2020-06-30,160.0
Lager 24,Artikel 2,2020-07-02,256.0
Lager 24,Artikel 2,2020-07-01,64.0
Lager 24,Artikel 2,2020-07-09,320.0
Lager 24,Artikel 2,2018-03-02,320.0
Lager 24,Artikel 2,2018-03-01,640.0
Lager 24,Artikel 2,2018-01-10,160.0
Lager 24,Artikel 2,2018-01-12,192.0
Lager 24,Artikel 2,2018-01-12,160.0
Lager 24,Artikel 2,2018-01-15,320.0
Lager 24,Artikel 2,2017-10-02,960.0
Lager 24,Artikel 2,2017-10-05,320.0
Lager 24,Artikel 2,2018-03-05,128.0
Lager 24,Artikel 2,2018-05-22,160.0
Lager 24,Artikel 2,2017-11-16,448.0
Lager 24,Artikel 2,2017-11-16,320.0
Lager 24,Artikel 2,2017-11-15,128.0
Lager 24,Artikel 2,2017-11-16,320.0
Lager 24,Artikel 2,2018-05-30,320.0
Lager 24,Artikel 2,2017-11-21,224.0
Lager 24,Artikel 2,2017-11-22,192.0
Lager 24,Artikel 2,2019-11-13,160.0
Lager 24,Artikel 2,2019-11-11,320.0
Lager 24,Artikel 2,2017-11-20,192.0
Lager 24,Artikel 2,2017-11-21,64.0
Lager 24,Artikel 2,2017-11-20,320.0
Lager 24,Artikel 2,2019-08-01,320.0
Lager 24,Artikel 2,2020-03-27,1280.0
Lager 24,Artikel 2,2019-11-18,256.0
Lager 24,Artikel 2,2019-11-27,320.0
Lager 24,Artikel 2,2020-04-03,96.0
Lager 24,Artikel 2,2017-08-28,640.0
Lager 24,Artikel 2,2017-08-21,320.0
Lager 24,Artikel 2,2017-08-31,640.0
Lager 24,Artikel 2,2020-01-21,960.0
Lager 24,Artikel 2,2020-05-19,480.0
Lager 24,Artikel 2,2017-08-21,640.0
Lager 24,Artikel 2,2020-05-25,320.0
Lager 24,Artikel 2,2019-10-21,320.0
Lager 24,Artikel 2,2019-02-25,32.0
Lager 24,Artikel 2,2019-09-27,640.0
Lager 24,Artikel 2,2019-03-06,320.0
Lager 24,Artikel 2,2019-03-01,160.0
Lager 24,Artikel 2,2019-03-05,640.0
Lager 24,Artikel 2,2019-03-06,960.0
Lager 24,Artikel 2,2019-03-13,960.0
Lager 24,Artikel 2,2019-03-14,256.0
Lager 24,Artikel 2,2019-03-08,480.0
Lager 24,Artikel 2,2019-03-12,320.0
Lager 24,Artikel 2,2019-03-14,320.0
Lager 24,Artikel 2,2019-03-12,320.0
Lager 24,Artikel 2,2019-03-14,960.0
Lager 24,Artikel 2,2019-10-07,960.0
Lager 24,Artikel 2,2019-10-09,96.0
Lager 24,Artikel 2,2019-10-03,640.0
Lager 24,Artikel 2,2019-10-03,640.0
Lager 24,Artikel 2,2019-03-26,256.0
Lager 24,Artikel 2,2019-03-28,320.0
Lager 24,Artikel 2,2019-10-16,128.0
Lager 24,Artikel 2,2019-04-10,160.0
Lager 24,Artikel 2,2019-04-09,320.0
Lager 24,Artikel 2,2019-04-15,640.0
Lager 24,Artikel 2,2019-04-15,192.0
Lager 24,Artikel 2,2019-04-16,320.0
Lager 24,Artikel 2,2019-04-11,384.0
Lager 24,Artikel 2,2019-10-25,64.0
Lager 24,Artikel 2,2019-04-24,320.0
Lager 24,Artikel 2,2019-04-23,320.0
